time,station,cglo,cglo_flag,ff,p,p_flag,pred,pred_flag,rf,rf_flag,ff_flag,rr,rr_flag,rrm,rrm_flag,sh,sh_flag,so_h,so_h_flag,tl,tl_flag
2021-11-22T15:00+00:00,16412,17,10,0.5,973.0,10,,,88,10,10,0.2,10,60,10,,,0.0,10,5.6,10
2021-11-22T16:00+00:00,16412,2,10,1.1,973.7,10,,,88,10,10,0.0,10,16,10,,,0.0,10,5.5,10
2021-11-22T17:00+00:00,16412,0,10,0.7,974.4,10,,,88,10,10,0.0,10,0,10,,,0.0,10,5.4,10
2021-11-22T18:00+00:00,16412,0,10,0.6,974.9,10,,,91,10,10,0.0,10,0,10,,,0.0,10,5.2,10
2021-11-22T19:00+00:00,16412,0,10,0.8,975.5,10,,,91,10,10,0.0,10,1,10,,,0.0,10,5.1,10
2021-11-22T20:00+00:00,16412,0,10,0.9,976.2,10,,,92,10,10,0.0,10,19,10,,,0.0,10,5.0,10
2021-11-22T21:00+00:00,16412,0,10,0.8,977.0,10,,,93,10,10,0.0,10,0,10,,,0.0,10,4.7,10
2021-11-22T22:00+00:00,16412,0,10,0.8,977.6,10,,,93,10,10,0.0,10,0,10,,,0.0,10,4.4,10
2021-11-22T23:00+00:00,16412,0,10,0.8,978.1,10,,,94,10,10,0.0,10,0,10,,,0.0,10,3.8,10
2021-11-23T00:00+00:00,16412,0,10,1.0,978.4,10,,,93,10,10,0.0,10,0,10,,,0.0,10,3.7,10
2021-11-23T01:00+00:00,16412,0,10,1.2,978.8,10,,,94,10,10,0.0,10,0,10,,,0.0,10,3.1,10
2021-11-23T02:00+00:00,16412,0,10,1.3,979.0,10,,,94,10,10,0.0,10,0,10,,,0.0,10,2.5,10
2021-11-23T03:00+00:00,16412,0,10,1.1,979.5,10,,,95,10,10,0.0,10,0,10,,,0.0,10,1.8,10
2021-11-23T04:00+00:00,16412,0,10,1.0,979.9,10,,,94,10,10,0.0,10,0,10,,,0.0,10,2.2,10
2021-11-23T05:00+00:00,16412,0,10,0.5,980.1,10,,,94,10,10,0.0,10,0,10,,,0.0,10,1.9,10
2021-11-23T06:00+00:00,16412,0,10,0.6,980.7,10,,,95,10,10,0.0,10,0,10,,,0.0,10,2.1,10
2021-11-23T07:00+00:00,16412,19,10,0.8,981.6,10,,,92,10,10,0.0,10,0,10,,,0.0,10,2.6,10
2021-11-23T08:00+00:00,16412,94,10,0.9,981.9,10,,,88,10,10,0.0,10,0,10,,,0.3,10,4.1,10
2021-11-23T09:00+00:00,16412,113,10,1.0,982.1,10,,,84,10,10,0.0,10,0,10,,,0.0,10,4.5,10
2021-11-23T10:00+00:00,16412,129,10,0.8,982.1,10,,,78,10,10,0.0,10,0,10,,,0.1,10,5.2,10
2021-11-23T11:00+00:00,16412,201,10,1.4,981.9,10,,,77,10,10,0.0,10,0,10,,,0.2,10,5.5,10
2021-11-23T12:00+00:00,16412,224,10,1.5,981.5,10,,,72,10,10,0.0,10,0,10,,,0.2,10,6.0,10
2021-11-23T13:00+00:00,16412,271,10,1.3,981.1,10,,,68,10,10,0.0,10,0,10,,,0.6,10,6.7,10
2021-11-23T14:00+00:00,16412,122,10,1.1,981.1,10,,,70,10,10,0.0,10,0,10,,,0.4,10,5.8,10
2021-11-23T15:00+00:00,16412,72,10,1.6,981.3,10,,,72,10,10,0.0,10,0,10,,,0.9,10,5.4,10
2021-11-23T16:00+00:00,16412,2,10,0.9,981.9,10,,,74,10,10,0.0,10,0,10,,,0.0,10,4.7,10
2021-11-23T17:00+00:00,16412,0,10,0.8,982.1,10,,,84,10,10,0.0,10,0,10,,,0.0,10,2.9,10
2021-11-23T18:00+00:00,16412,0,10,1.1,982.3,10,,,84,10,10,0.0,10,0,10,,,0.0,10,3.1,10
2021-11-23T19:00+00:00,16412,0,10,0.9,982.4,10,,,83,10,10,0.0,10,0,10,,,0.0,10,3.3,10
2021-11-23T20:00+00:00,16412,0,10,0.9,982.5,10,,,85,10,10,0.0,10,0,10,,,0.0,10,2.9,10
2021-11-23T21:00+00:00,16412,0,10,0.6,982.7,10,,,90,10,10,0.0,10,0,10,,,0.0,10,0.8,10
2021-11-23T22:00+00:00,16412,0,10,0.9,982.7,10,,,91,10,10,0.0,10,0,10,,,0.0,10,-0.1,10
2021-11-23T23:00+00:00,16412,0,10,1.4,982.7,10,,,91,10,10,0.0,10,0,10,,,0.0,10,-0.6,10
2021-11-24T00:00+00:00,16412,0,10,1.4,982.6,10,,,92,10,10,0.0,10,0,10,,,0.0,10,-1.0,10
2021-11-24T01:00+00:00,16412,0,10,0.9,982.3,10,,,92,10,10,0.0,10,0,10,,,0.0,10,-1.5,10
2021-11-24T02:00+00:00,16412,0,10,1.2,981.9,10,,,91,10,10,0.0,10,0,10,,,0.0,10,-1.7,10
2021-11-24T03:00+00:00,16412,0,10,1.1,981.5,10,,,91,10,10,0.0,10,0,10,,,0.0,10,-2.0,10
2021-11-24T04:00+00:00,16412,0,10,0.9,981.3,10,,,91,10,10,0.0,10,0,10,,,0.0,10,-2.4,10
2021-11-24T05:00+00:00,16412,0,10,1.1,981.1,10,,,90,10,10,0.0,10,0,10,,,0.0,10,-2.6,10
2021-11-24T06:00+00:00,16412,0,10,1.2,981.1,10,,,89,10,10,0.0,10,0,10,,,0.0,10,-2.6,10
2021-11-24T07:00+00:00,16412,25,10,1.3,981.2,10,,,89,10,10,0.0,10,0,10,,,0.6,10,-2.5,10
2021-11-24T08:00+00:00,16412,140,10,0.7,981.2,10,,,78,10,10,0.0,10,0,10,,,1.0,10,0.7,10
2021-11-24T09:00+00:00,16412,260,10,0.5,981.1,10,,,64,10,10,0.0,10,0,10,,,1.0,10,3.4,10
2021-11-24T10:00+00:00,16412,345,10,0.6,980.5,10,,,66,10,10,0.0,10,0,10,,,1.0,10,4.0,10
2021-11-24T11:00+00:00,16412,385,10,0.6,979.6,10,,,62,10,10,0.0,10,0,10,,,1.0,10,5.4,10
2021-11-24T12:00+00:00,16412,375,10,1.1,978.7,10,,,54,10,10,0.0,10,0,10,,,1.0,10,6.2,10
2021-11-24T13:00+00:00,16412,311,10,0.9,977.9,10,,,53,10,10,0.0,10,0,10,,,1.0,10,6.4,10
2021-11-24T14:00+00:00,16412,204,10,1.3,977.4,10,,,58,10,10,0.0,10,0,10,,,1.0,10,6.1,10
2021-11-24T15:00+00:00,16412,72,10,1.6,977.1,10,,,60,10,10,0.0,10,0,10,,,0.9,10,5.1,10
2021-11-24T16:00+00:00,16412,2,10,0.7,977.0,10,,,72,10,10,0.0,10,0,10,,,0.0,10,3.3,10
2021-11-24T17:00+00:00,16412,0,10,1.2,977.0,10,,,79,10,10,0.0,10,0,10,,,0.0,10,1.1,10
2021-11-24T18:00+00:00,16412,0,10,2.1,976.7,10,,,83,10,10,0.0,10,0,10,,,0.0,10,0.0,10
2021-11-24T19:00+00:00,16412,0,10,2.1,976.3,10,,,85,10,10,0.0,10,0,10,,,0.0,10,-0.6,10
2021-11-24T20:00+00:00,16412,0,10,2.0,975.8,10,,,86,10,10,0.0,10,0,10,,,0.0,10,-1.1,10
2021-11-24T21:00+00:00,16412,0,10,1.7,975.4,10,,,88,10,10,0.0,10,0,10,,,0.0,10,-1.6,10
2021-11-24T22:00+00:00,16412,0,10,1.6,974.9,10,,,88,10,10,0.0,10,0,10,,,0.0,10,-1.6,10
2021-11-24T23:00+00:00,16412,0,10,1.6,974.3,10,,,89,10,10,0.0,10,0,10,,,0.0,10,-2.1,10
2021-11-25T00:00+00:00,16412,0,10,0.8,973.5,10,,,90,10,10,0.0,10,0,10,,,0.0,10,-2.3,10
2021-11-25T01:00+00:00,16412,0,10,0.7,973.2,10,,,89,10,10,0.0,10,0,10,,,0.0,10,-2.3,10
2021-11-25T02:00+00:00,16412,0,10,0.7,972.6,10,,,88,10,10,0.0,10,0,10,,,0.0,10,-1.9,10
2021-11-25T03:00+00:00,16412,0,10,0.7,972.1,10,,,87,10,10,0.0,10,0,10,,,0.0,10,-2.0,10
2021-11-25T04:00+00:00,16412,0,10,0.8,971.4,10,,,95,10,10,0.0,10,0,10,,,0.0,10,-2.2,10
2021-11-25T05:00+00:00,16412,0,10,0.7,971.1,10,,,88,10,10,0.0,10,0,10,,,0.0,10,-2.2,10
2021-11-25T06:00+00:00,16412,0,10,1.0,970.5,10,,,87,10,10,0.0,10,0,10,,,0.0,10,-1.8,10
2021-11-25T07:00+00:00,16412,9,10,0.8,970.3,10,,,85,10,10,0.0,10,0,10,,,0.0,10,-1.2,10
2021-11-25T08:00+00:00,16412,59,10,1.2,969.6,10,,,83,10,10,0.0,10,0,10,,,0.0,10,-0.3,10
2021-11-25T09:00+00:00,16412,145,10,0.5,969.5,10,,,82,10,10,0.0,10,0,10,,,0.0,10,0.6,10
2021-11-25T10:00+00:00,16412,133,10,0.4,968.6,10,,,82,10,10,0.0,10,0,10,,,0.0,10,0.8,10
2021-11-25T11:00+00:00,16412,287,10,1.1,967.8,10,,,76,10,10,0.0,10,0,10,,,0.7,10,2.4,10
2021-11-25T12:00+00:00,16412,322,10,1.0,966.7,10,,,75,10,10,0.0,10,0,10,,,1.0,10,2.6,10
2021-11-25T13:00+00:00,16412,241,10,1.3,965.8,10,,,74,10,10,0.0,10,0,10,,,1.0,10,2.7,10
2021-11-25T14:00+00:00,16412,106,10,1.4,965.2,10,,,77,10,10,0.0,10,0,10,,,0.4,10,2.3,10
2021-11-25T15:00+00:00,16412,51,10,1.0,964.9,10,,,78,10,10,0.0,10,0,10,,,0.1,10,2.1,10
2021-11-25T16:00+00:00,16412,2,10,0.2,964.7,10,,,81,10,10,0.0,10,0,10,,,0.0,10,1.3,10
2021-11-25T17:00+00:00,16412,0,10,0.8,964.9,10,,,84,10,10,0.0,10,0,10,,,0.0,10,0.5,10
2021-11-25T18:00+00:00,16412,0,10,1.0,964.4,10,,,85,10,10,0.0,10,0,10,,,0.0,10,0.3,10
2021-11-25T19:00+00:00,16412,0,10,0.9,964.1,10,,,85,10,10,0.0,10,0,10,,,0.0,10,0.4,10
2021-11-25T20:00+00:00,16412,0,10,0.6,964.0,10,,,85,10,10,0.0,10,14,10,,,0.0,10,0.9,10
2021-11-25T21:00+00:00,16412,0,10,1.0,963.0,10,,,87,10,10,0.3,10,56,10,,,0.0,10,1.3,10
2021-11-25T22:00+00:00,16412,0,10,0.5,962.5,10,,,89,10,10,0.1,10,42,10,,,0.0,10,1.4,10
2021-11-25T23:00+00:00,16412,0,10,0.1,961.9,10,,,89,10,10,0.0,10,0,10,,,0.0,10,1.6,10
2021-11-26T00:00+00:00,16412,0,10,0.5,960.9,10,,,90,10,10,0.0,10,1,10,,,0.0,10,1.7,10
2021-11-26T01:00+00:00,16412,0,10,0.6,960.1,10,,,91,10,10,0.2,10,31,10,,,0.0,10,1.9,10
2021-11-26T02:00+00:00,16412,0,10,0.3,959.3,10,,,91,10,10,0.1,10,43,10,,,0.0,10,1.9,10
2021-11-26T03:00+00:00,16412,0,10,0.2,958.5,10,,,92,10,10,0.0,10,0,10,,,0.0,10,2.1,10
2021-11-26T04:00+00:00,16412,0,10,0.4,957.6,10,,,92,10,10,0.6,10,59,10,,,0.0,10,2.3,10
2021-11-26T05:00+00:00,16412,0,10,0.7,957.0,10,,,94,10,10,0.9,10,60,10,,,0.0,10,2.6,10
2021-11-26T06:00+00:00,16412,0,10,1.0,956.6,10,,,93,10,10,1.4,10,60,10,,,0.0,10,2.4,10
2021-11-26T07:00+00:00,16412,1,10,0.2,956.2,10,,,94,10,10,2.1,10,60,10,,,0.0,10,2.6,10
2021-11-26T08:00+00:00,16412,8,10,0.6,955.1,10,,,94,10,10,1.8,10,60,10,,,0.0,10,2.9,10
2021-11-26T09:00+00:00,16412,16,10,1.3,954.1,10,,,93,10,10,2.2,10,60,10,,,0.0,10,2.9,10
2021-11-26T10:00+00:00,16412,29,10,1.0,953.2,10,,,94,10,10,2.0,10,60,10,,,0.0,10,3.1,10
2021-11-26T11:00+00:00,16412,27,10,1.3,952.3,10,,,95,10,10,1.8,10,60,10,,,0.0,10,3.1,10
2021-11-26T12:00+00:00,16412,31,10,0.5,951.5,10,,,92,10,10,1.5,10,60,10,,,0.0,10,2.8,10
2021-11-26T13:00+00:00,16412,18,10,0.9,951.1,10,,,91,10,10,1.4,10,60,10,,,0.0,10,2.2,10
2021-11-26T14:00+00:00,16412,32,10,0.9,950.7,10,,,93,10,10,0.9,10,60,10,,,0.0,10,2.0,10
2021-11-26T15:00+00:00,16412,7,10,0.6,950.9,10,,,94,10,10,0.5,10,60,10,,,0.0,10,1.9,10
2021-11-26T16:00+00:00,16412,0,10,0.8,951.1,10,,,95,10,10,0.6,10,60,10,,,0.0,10,1.6,10
2021-11-26T17:00+00:00,16412,0,10,0.5,951.3,10,,,95,10,10,0.5,10,60,10,,,0.0,10,1.7,10
2021-11-26T18:00+00:00,16412,0,10,0.8,951.4,10,,,94,10,10,0.2,10,60,10,,,0.0,10,1.9,10
2021-11-26T19:00+00:00,16412,0,10,0.4,951.3,10,,,94,10,10,0.0,10,0,10,,,0.0,10,2.1,10
2021-11-26T20:00+00:00,16412,0,10,0.5,951.6,10,,,95,10,10,0.0,10,0,10,,,0.0,10,1.7,10
2021-11-26T21:00+00:00,16412,0,10,0.6,951.6,10,,,96,10,10,0.0,10,0,10,,,0.0,10,1.4,10
2021-11-26T22:00+00:00,16412,0,10,0.7,951.4,10,,,96,10,10,0.0,10,0,10,,,0.0,10,0.6,10
2021-11-26T23:00+00:00,16412,0,10,0.8,952.1,10,,,96,10,10,0.0,10,0,10,,,0.0,10,0.6,10
2021-11-27T00:00+00:00,16412,0,10,0.6,952.1,10,,,95,10,10,0.0,10,0,10,,,0.0,10,0.9,10
2021-11-27T01:00+00:00,16412,0,10,0.5,952.0,10,,,95,10,10,0.0,10,2,10,,,0.0,10,1.1,10
2021-11-27T02:00+00:00,16412,0,10,0.5,951.8,10,,,95,10,10,0.0,10,0,10,,,0.0,10,1.3,10
2021-11-27T03:00+00:00,16412,0,10,0.5,951.8,10,,,94,10,10,0.0,10,0,10,,,0.0,10,1.3,10
2021-11-27T04:00+00:00,16412,0,10,0.9,951.9,10,,,95,10,10,0.4,10,36,10,,,0.0,10,1.0,10
2021-11-27T05:00+00:00,16412,0,10,0.7,951.8,10,,,95,10,10,0.9,10,60,10,,,0.0,10,0.9,10
2021-11-27T06:00+00:00,16412,0,10,0.5,952.2,10,,,96,10,10,2.0,10,60,10,,,0.0,10,0.4,10
2021-11-27T07:00+00:00,16412,2,10,1.0,952.3,10,,,96,10,10,2.0,10,60,10,,,0.0,10,0.6,10
2021-11-27T08:00+00:00,16412,28,10,1.4,952.3,10,,,95,10,10,0.7,10,60,10,,,0.0,10,0.8,10
2021-11-27T09:00+00:00,16412,32,10,0.9,952.3,10,,,92,10,10,0.1,10,21,10,,,0.0,10,1.1,10
2021-11-27T10:00+00:00,16412,35,10,1.3,951.9,10,,,92,10,10,0.0,10,0,10,,,0.0,10,1.2,10
2021-11-27T11:00+00:00,16412,48,10,0.9,952.0,10,,,94,10,10,0.2,10,54,10,,,0.0,10,1.2,10
2021-11-27T12:00+00:00,16412,108,10,1.1,951.5,10,,,92,10,10,0.1,10,39,10,,,0.0,10,1.8,10
2021-11-27T13:00+00:00,16412,107,10,0.9,951.2,10,,,88,10,10,0.0,10,0,10,,,0.0,10,1.9,10
2021-11-27T14:00+00:00,16412,54,10,1.2,951.8,10,,,90,10,10,0.0,10,0,10,,,0.0,10,1.7,10
2021-11-27T15:00+00:00,16412,23,10,0.5,952.2,10,,,90,10,10,0.0,10,0,10,,,0.0,10,1.8,10
2021-11-27T16:00+00:00,16412,1,10,0.9,952.3,10,,,91,10,10,0.0,10,0,10,,,0.0,10,1.6,10
2021-11-27T17:00+00:00,16412,0,10,1.2,952.7,10,,,93,10,10,0.0,10,0,10,,,0.0,10,1.4,10
2021-11-27T18:00+00:00,16412,0,10,0.4,953.2,10,,,92,10,10,0.0,10,0,10,,,0.0,10,1.5,10
2021-11-27T19:00+00:00,16412,0,10,1.2,953.2,10,,,88,10,10,0.0,10,0,10,,,0.0,10,1.5,10
2021-11-27T20:00+00:00,16412,0,10,1.1,953.5,10,,,89,10,10,0.0,10,0,10,,,0.0,10,1.3,10
2021-11-27T21:00+00:00,16412,0,10,0.7,953.5,10,,,91,10,10,0.0,10,0,10,,,0.0,10,1.1,10
2021-11-27T22:00+00:00,16412,0,10,0.9,953.5,10,,,92,10,10,0.0,10,0,10,,,0.0,10,0.8,10
2021-11-27T23:00+00:00,16412,0,10,0.4,953.6,10,,,93,10,10,0.0,10,0,10,,,0.0,10,1.0,10
2021-11-28T00:00+00:00,16412,0,10,1.0,953.1,10,,,93,10,10,0.0,10,0,10,,,0.0,10,0.7,10
2021-11-28T01:00+00:00,16412,0,10,1.3,952.7,10,,,93,10,10,0.0,10,0,10,,,0.0,10,0.7,10
2021-11-28T02:00+00:00,16412,0,10,1.0,952.1,10,,,92,10,10,0.0,10,47,10,,,0.0,10,0.7,10
2021-11-28T03:00+00:00,16412,0,10,1.4,951.5,10,,,93,10,10,0.1,10,25,10,,,0.0,10,1.1,10
2021-11-28T04:00+00:00,16412,0,10,1.0,951.0,10,,,96,10,10,0.5,10,28,10,,,0.0,10,1.0,10
2021-11-28T05:00+00:00,16412,0,10,0.8,950.9,10,,,96,10,10,2.7,10,60,10,,,0.0,10,0.4,10
2021-11-28T06:00+00:00,16412,0,10,0.7,950.7,10,,,97,10,10,4.8,10,60,10,,,0.0,10,0.3,10
2021-11-28T07:00+00:00,16412,2,10,0.6,950.2,10,,,96,10,10,1.9,10,60,10,,,0.0,10,0.5,10
2021-11-28T08:00+00:00,16412,15,10,0.6,950.2,10,,,95,10,10,0.5,10,59,10,,,0.0,10,0.8,10
2021-11-28T09:00+00:00,16412,37,10,0.9,950.3,10,,,94,10,10,0.2,10,40,10,,,0.0,10,1.1,10
2021-11-28T10:00+00:00,16412,64,10,0.6,950.2,10,,,93,10,10,0.0,10,0,10,,,0.0,10,1.6,10
2021-11-28T11:00+00:00,16412,82,10,1.2,950.2,10,,,93,10,10,0.0,10,0,10,,,0.0,10,1.7,10
2021-11-28T12:00+00:00,16412,133,10,0.5,949.5,10,,,90,10,10,0.0,10,0,10,,,0.0,10,2.2,10
2021-11-28T13:00+00:00,16412,114,10,0.3,949.3,10,,,93,10,10,0.0,10,0,10,,,0.0,10,2.1,10
2021-11-28T14:00+00:00,16412,39,10,1.1,949.9,10,,,96,10,10,0.0,10,0,10,,,0.0,10,1.3,10
2021-11-28T15:00+00:00,16412,13,10,0.8,950.1,10,,,96,10,10,0.0,10,0,10,,,0.0,10,1.4,10
2021-11-28T16:00+00:00,16412,2,10,0.7,950.1,10,,,93,10,10,0.0,10,0,10,,,0.0,10,1.7,10
2021-11-28T17:00+00:00,16412,0,10,0.7,950.9,10,,,94,10,10,0.0,10,0,10,,,0.0,10,1.7,10
2021-11-28T18:00+00:00,16412,0,10,1.0,950.9,10,,,93,10,10,0.0,10,0,10,,,0.0,10,1.9,10
2021-11-28T19:00+00:00,16412,0,10,1.4,950.9,10,,,93,10,10,0.0,10,0,10,,,0.0,10,1.7,10
2021-11-28T20:00+00:00,16412,0,10,1.8,951.0,10,,,93,10,10,0.0,10,0,10,,,0.0,10,1.7,10
2021-11-28T21:00+00:00,16412,0,10,0.9,950.4,10,,,93,10,10,0.0,10,0,10,,,0.0,10,1.5,10
2021-11-28T22:00+00:00,16412,0,10,0.5,950.1,10,,,90,10,10,0.0,10,0,10,,,0.0,10,1.7,10
2021-11-28T23:00+00:00,16412,0,10,1.1,950.0,10,,,89,10,10,0.0,10,0,10,,,0.0,10,1.3,10
2021-11-29T00:00+00:00,16412,0,10,1.3,950.9,10,,,92,10,10,0.0,10,0,10,,,0.0,10,1.3,10
2021-11-29T01:00+00:00,16412,0,10,0.8,951.9,10,,,95,10,10,0.9,10,57,10,,,0.0,10,0.6,10
2021-11-29T02:00+00:00,16412,0,10,0.8,952.3,10,,,91,10,10,0.1,10,53,10,,,0.0,10,0.8,10
2021-11-29T03:00+00:00,16412,0,10,0.9,952.5,10,,,94,10,10,0.2,10,60,10,,,0.0,10,0.7,10
2021-11-29T04:00+00:00,16412,0,10,0.4,952.5,10,,,93,10,10,0.0,10,17,10,,,0.0,10,0.7,10
2021-11-29T05:00+00:00,16412,0,10,1.0,953.0,10,,,89,10,10,0.0,10,0,10,,,0.0,10,0.8,10
2021-11-29T06:00+00:00,16412,0,10,0.4,953.8,10,,,94,10,10,0.0,10,0,10,,,0.0,10,0.6,10
2021-11-29T07:00+00:00,16412,16,10,0.1,954.8,10,,,95,10,10,0.0,10,0,10,,,0.0,10,0.6,10
2021-11-29T08:00+00:00,16412,88,10,0.8,955.6,10,,,95,10,10,0.0,10,0,10,,,0.1,10,0.6,10
2021-11-29T09:00+00:00,16412,226,10,0.9,956.3,10,,,88,10,10,0.0,10,0,10,,,0.5,10,1.7,10
2021-11-29T10:00+00:00,16412,351,10,0.3,956.4,10,,,82,10,10,0.0,10,0,10,,,1.0,10,3.1,10
2021-11-29T11:00+00:00,16412,263,10,0.2,956.5,10,,,77,10,10,0.0,10,0,10,,,0.4,10,3.7,10
2021-11-29T12:00+00:00,16412,179,10,1.9,956.9,10,,,65,10,10,0.0,10,0,10,,,0.2,10,3.5,10
2021-11-29T13:00+00:00,16412,309,10,2.4,957.6,10,,,51,10,10,0.0,10,0,10,,,0.9,10,4.5,10
2021-11-29T14:00+00:00,16412,169,10,1.8,958.0,10,,,49,10,10,0.0,10,0,10,,,1.0,10,4.1,10
2021-11-29T15:00+00:00,16412,72,10,1.8,958.7,10,,,56,10,10,0.0,10,0,10,,,0.8,10,3.1,10
2021-11-29T16:00+00:00,16412,2,10,1.0,959.5,10,,,76,10,10,0.0,10,0,10,,,0.0,10,0.9,10
2021-11-29T17:00+00:00,16412,0,10,0.7,960.4,10,,,80,10,10,0.0,10,0,10,,,0.0,10,0.0,10
2021-11-29T18:00+00:00,16412,0,10,0.5,961.0,10,,,86,10,10,0.0,10,0,10,,,0.0,10,-0.8,10
2021-11-29T19:00+00:00,16412,0,10,0.4,961.8,10,,,87,10,10,0.0,10,0,10,,,0.0,10,-1.1,10
2021-11-29T20:00+00:00,16412,0,10,0.8,962.2,10,,,89,10,10,0.0,10,0,10,,,0.0,10,-1.5,10
2021-11-29T21:00+00:00,16412,0,10,0.6,963.0,10,,,94,10,10,0.0,10,0,10,,,0.0,10,-1.6,10
2021-11-29T22:00+00:00,16412,0,10,1.0,964.0,10,,,93,10,10,0.0,10,0,10,,,0.0,10,-1.8,10
2021-11-29T23:00+00:00,16412,0,10,1.3,964.3,10,,,92,10,10,0.0,10,0,10,,,0.0,10,-2.0,10
2021-11-30T00:00+00:00,16412,0,10,1.0,964.7,10,,,91,10,10,0.0,10,0,10,,,0.0,10,-2.5,10
2021-11-30T01:00+00:00,16412,0,10,0.4,965.4,10,,,90,10,10,0.0,10,0,10,,,0.0,10,-3.0,10
2021-11-30T02:00+00:00,16412,0,10,0.7,965.9,10,,,92,10,10,0.0,10,0,10,,,0.0,10,-3.6,10
2021-11-30T03:00+00:00,16412,0,10,0.6,966.5,10,,,89,10,10,0.0,10,0,10,,,0.0,10,-3.9,10
2021-11-30T04:00+00:00,16412,0,10,0.5,966.7,10,,,88,10,10,0.0,10,0,10,,,0.0,10,-4.0,10
2021-11-30T05:00+00:00,16412,0,10,0.6,967.0,10,,,89,10,10,0.0,10,0,10,,,0.0,10,-3.9,10
2021-11-30T06:00+00:00,16412,0,10,0.2,967.3,10,,,88,10,10,0.0,10,0,10,,,0.0,10,-3.7,10
2021-11-30T07:00+00:00,16412,16,10,0.3,967.9,10,,,88,10,10,0.0,10,0,10,,,0.4,10,-3.4,10
2021-11-30T08:00+00:00,16412,121,10,0.4,967.8,10,,,85,10,10,0.0,10,0,10,,,1.0,10,-1.2,10
2021-11-30T09:00+00:00,16412,242,10,0.3,967.6,10,,,75,10,10,0.0,10,0,10,,,1.0,10,0.5,10
2021-11-30T10:00+00:00,16412,322,10,0.6,966.7,10,,,73,10,10,0.0,10,0,10,,,1.0,10,1.3,10
2021-11-30T11:00+00:00,16412,296,10,0.8,965.7,10,,,66,10,10,0.0,10,0,10,,,0.8,10,2.1,10
2021-11-30T12:00+00:00,16412,215,10,1.2,964.6,10,,,66,10,10,0.0,10,0,10,,,0.5,10,3.3,10
2021-11-30T13:00+00:00,16412,239,10,1.0,963.6,10,,,61,10,10,0.0,10,0,10,,,0.6,10,4.0,10
2021-11-30T14:00+00:00,16412,128,10,1.0,963.0,10,,,61,10,10,0.0,10,0,10,,,0.2,10,3.9,10
2021-11-30T15:00+00:00,16412,39,10,1.5,962.6,10,,,62,10,10,0.0,10,0,10,,,0.1,10,3.3,10
2021-11-30T16:00+00:00,16412,1,10,1.0,962.2,10,,,63,10,10,0.0,10,0,10,,,0.0,10,2.9,10
2021-11-30T17:00+00:00,16412,0,10,0.4,962.2,10,,,72,10,10,0.0,10,0,10,,,0.0,10,2.4,10
2021-11-30T18:00+00:00,16412,0,10,1.1,962.1,10,,,74,10,10,0.0,10,0,10,,,0.0,10,2.6,10
2021-11-30T19:00+00:00,16412,0,10,1.3,962.4,10,,,77,10,10,0.0,10,0,10,,,0.0,10,2.6,10
2021-11-30T20:00+00:00,16412,0,10,1.6,962.6,10,,,83,10,10,0.0,10,10,10,,,0.0,10,2.5,10
2021-11-30T21:00+00:00,16412,0,10,1.8,962.5,10,,,87,10,10,0.0,10,0,10,,,0.0,10,1.8,10
2021-11-30T22:00+00:00,16412,0,10,0.5,962.6,10,,,89,10,10,0.0,10,0,10,,,0.0,10,0.4,10
2021-11-30T23:00+00:00,16412,0,10,1.0,963.0,10,,,91,10,10,0.0,10,0,10,,,0.0,10,-0.3,10
2021-12-01T00:00+00:00,16412,0,10,0.4,963.3,10,,,92,10,10,0.0,10,0,10,,,0.0,10,-0.4,10
2021-12-01T01:00+00:00,16412,0,10,0.5,963.6,10,,,89,10,10,0.0,10,0,10,,,0.0,10,-0.3,10
2021-12-01T02:00+00:00,16412,0,10,0.9,963.6,10,,,87,10,10,0.0,10,0,10,,,0.0,10,0.0,10
2021-12-01T03:00+00:00,16412,0,10,1.1,963.7,10,,,88,10,10,0.0,10,0,10,,,0.0,10,-0.3,10
2021-12-01T04:00+00:00,16412,0,10,0.8,964.1,10,,,88,10,10,0.0,10,0,10,,,0.0,10,0.1,10
2021-12-01T05:00+00:00,16412,0,10,1.1,964.1,10,,,88,10,10,0.0,10,0,10,,,0.0,10,0.4,10
2021-12-01T06:00+00:00,16412,0,10,1.0,963.8,10,,,88,10,10,0.0,10,0,10,,,0.0,10,0.7,10
2021-12-01T07:00+00:00,16412,6,10,0.2,964.1,10,,,87,10,10,0.0,10,0,10,,,0.0,10,1.3,10
2021-12-01T08:00+00:00,16412,28,10,0.2,963.6,10,,,86,10,10,0.0,10,0,10,,,0.0,10,2.2,10
2021-12-01T09:00+00:00,16412,78,10,0.4,963.2,10,,,84,10,10,0.0,10,0,10,,,0.0,10,3.2,10
2021-12-01T10:00+00:00,16412,175,10,1.2,962.9,10,,,81,10,10,0.0,10,0,10,,,0.0,10,2.8,10
2021-12-01T11:00+00:00,16412,221,10,0.5,962.4,10,,,76,10,10,0.0,10,0,10,,,0.3,10,5.0,10
2021-12-01T12:00+00:00,16412,252,10,0.7,961.2,10,,,64,10,10,0.0,10,0,10,,,0.4,10,6.2,10
2021-12-01T13:00+00:00,16412,283,10,0.7,960.2,10,,,57,10,10,0.0,10,0,10,,,0.9,10,7.9,10
2021-12-01T14:00+00:00,16412,133,10,0.2,959.2,10,,,62,10,10,0.0,10,0,10,,,0.6,10,7.9,10
