time,station,tlmax,tlmin,tl_mittel,cglo_j,rr,vv_mittel,p_mittel
1974-12-22T00:00+00:00,5901,5.0,-1.5,1.8,409.0,-1,1.5,1006.0
1974-12-23T00:00+00:00,5901,5.0,-1.8,1.6,398.0,0.0,2.1,1006.3
1974-12-24T00:00+00:00,5901,-1.3,-2.5,-1.9,45.0,0.0,4.5,1000.9
1974-12-25T00:00+00:00,5901,3.3,-1.6,0.9,378.0,1.0,1.0,1003.7
1974-12-26T00:00+00:00,5901,13.3,-1.4,6.0,196.0,0.1,4.5,994.8
1974-12-27T00:00+00:00,5901,12.8,8.5,10.7,364.0,-1,5.9,992.1
1974-12-28T00:00+00:00,5901,10.7,7.1,8.9,315.0,3.3,8.4,992.6
1974-12-29T00:00+00:00,5901,15.4,10.6,13.0,216.0,3.8,9.2,989.5
1974-12-30T00:00+00:00,5901,14.7,3.4,9.1,176.0,1.0,7.5,997.5
1974-12-31T00:00+00:00,5901,3.6,-0.6,1.5,128.0,2.0,2.6,1004.5
1975-01-01T00:00+00:00,5901,5.2,0.8,3.0,122.0,8.6,9.2,999.9
1975-01-02T00:00+00:00,5901,6.9,3.7,5.3,198.0,-1,4.5,1007.8
1975-01-03T00:00+00:00,5901,5.7,2.7,4.2,175.0,-1,1.5,1007.5
1975-01-04T00:00+00:00,5901,3.8,-0.4,1.7,230.0,-1,5.9,1003.7
1975-01-05T00:00+00:00,5901,7.5,3.2,5.4,239.0,0.0,12.1,999.7
1975-01-06T00:00+00:00,5901,12.1,6.5,9.3,404.0,-1,12.1,993.3
1975-01-07T00:00+00:00,5901,10.4,5.7,8.1,309.0,6.2,10.2,984.9
1975-01-08T00:00+00:00,5901,6.5,1.4,4.0,289.0,0.0,5.2,986.3
1975-01-09T00:00+00:00,5901,3.7,-0.5,1.6,460.0,-1,3.2,1003.1
1975-01-10T00:00+00:00,5901,8.1,-2.1,3.0,309.0,-1,3.2,1000.7
1975-01-11T00:00+00:00,5901,5.1,0.0,2.6,382.0,-1,1.5,997.6
1975-01-12T00:00+00:00,5901,11.8,0.5,6.2,437.0,-1,2.1,998.0
1975-01-13T00:00+00:00,5901,4.1,-1.0,1.6,301.0,-1,1.5,1002.5
1975-01-14T00:00+00:00,5901,7.1,-1.6,2.8,327.0,-1,3.2,999.5
1975-01-15T00:00+00:00,5901,2.5,-0.1,1.2,61.0,0.0,4.5,999.3
1975-01-16T00:00+00:00,5901,4.2,0.3,2.3,251.0,-1,2.1,992.2
1975-01-17T00:00+00:00,5901,2.0,-0.9,0.6,87.0,-1,1.0,990.1
1975-01-18T00:00+00:00,5901,2.3,-0.5,0.9,202.0,-1,1.5,985.8
1975-01-19T00:00+00:00,5901,7.5,0.9,4.2,356.0,-1,2.6,992.8
1975-01-20T00:00+00:00,5901,9.0,5.0,7.0,421.0,-1,2.6,1003.0
1975-01-21T00:00+00:00,5901,6.4,3.0,4.7,137.0,-1,1.5,1000.6
1975-01-22T00:00+00:00,5901,8.5,3.0,5.8,543.0,-1,2.6,1000.0
1975-01-23T00:00+00:00,5901,4.5,-1.0,1.8,204.0,0.5,2.1,991.9
1975-01-24T00:00+00:00,5901,5.3,2.1,3.7,211.0,1.3,2.1,989.4
1975-01-25T00:00+00:00,5901,9.0,4.4,6.7,270.0,2.7,1.5,993.2
1975-01-26T00:00+00:00,5901,8.9,5.7,7.3,423.0,0.0,5.9,997.4
1975-01-27T00:00+00:00,5901,7.8,-1.5,3.2,586.0,8.1,3.2,990.2
1975-01-28T00:00+00:00,5901,7.7,2.0,4.9,396.0,1.4,5.9,983.2
1975-01-29T00:00+00:00,5901,6.4,0.0,3.2,209.0,4.2,4.5,982.7
1975-01-30T00:00+00:00,5901,6.1,1.5,3.8,576.0,0.0,2.1,994.4
1975-01-31T00:00+00:00,5901,3.3,0.0,1.7,75.0,0.0,0.2,1000.1
1975-02-01T00:00+00:00,5901,6.5,1.8,4.2,77.0,1.6,2.6,1002.5
1975-02-02T00:00+00:00,5901,7.6,5.5,6.6,240.0,1.3,5.9,1003.5
1975-02-03T00:00+00:00,5901,5.9,1.9,3.9,131.0,0.0,5.9,1005.3
1975-02-04T00:00+00:00,5901,2.1,-2.1,0.0,640.0,-1,2.1,1011.6
1975-02-05T00:00+00:00,5901,4.2,-4.5,-0.2,648.0,-1,3.2,1010.5
1975-02-06T00:00+00:00,5901,3.4,-3.3,0.1,588.0,-1,1.5,1006.6
1975-02-07T00:00+00:00,5901,9.5,-2.8,3.4,784.0,-1,5.9,995.7
1975-02-08T00:00+00:00,5901,2.5,-0.1,1.2,705.0,-1,5.2,1002.8
1975-02-09T00:00+00:00,5901,2.5,-4.8,-1.2,773.0,-1,1.0,999.7
1975-02-10T00:00+00:00,5901,4.6,-5.1,-0.3,730.0,-1,1.0,995.2
1975-02-11T00:00+00:00,5901,6.8,-3.1,1.9,602.0,-1,1.5,991.1
1975-02-12T00:00+00:00,5901,2.8,-1.0,0.9,154.0,-1,2.1,986.1
1975-02-13T00:00+00:00,5901,3.1,0.3,1.7,149.0,0.0,1.0,981.8
1975-02-14T00:00+00:00,5901,8.1,2.1,5.1,343.0,0.1,3.8,980.8
1975-02-15T00:00+00:00,5901,4.6,0.0,2.3,456.0,0.2,3.2,992.2
1975-02-16T00:00+00:00,5901,2.2,-2.8,-0.3,882.0,-1,3.8,1007.8
1975-02-17T00:00+00:00,5901,1.8,-7.7,-3.0,930.0,-1,4.5,1010.8
1975-02-18T00:00+00:00,5901,4.2,-5.1,-0.5,547.0,-1,1.5,1004.3
1975-02-19T00:00+00:00,5901,4.0,-0.1,2.0,485.0,1.1,2.6,993.5
1975-02-20T00:00+00:00,5901,3.6,0.5,2.1,417.0,-1,6.7,1003.1
1975-02-21T00:00+00:00,5901,5.7,-0.8,2.5,888.0,-1,3.2,1010.0
1975-02-22T00:00+00:00,5901,6.5,-4.3,1.1,950.0,-1,1.5,1012.0
1975-02-23T00:00+00:00,5901,9.6,-4.2,2.7,1075.0,-1,2.1,1008.3
1975-02-24T00:00+00:00,5901,7.3,-2.5,2.4,743.0,-1,0.6,1004.7
1975-02-25T00:00+00:00,5901,5.3,-0.9,2.2,413.0,-1,3.2,1004.5
1975-02-26T00:00+00:00,5901,4.8,-0.2,2.3,1009.0,-1,5.2,1010.0
1975-02-27T00:00+00:00,5901,8.0,-2.0,3.0,1034.0,-1,4.5,1008.9
1975-02-28T00:00+00:00,5901,11.9,-3.6,4.2,1069.0,-1,3.8,995.9
1975-03-01T00:00+00:00,5901,11.2,-2.0,4.6,1068.0,-1,2.1,993.1
1975-03-02T00:00+00:00,5901,12.6,-1.8,5.4,951.0,-1,1.0,990.3
1975-03-03T00:00+00:00,5901,13.4,1.9,7.7,916.0,-1,1.5,987.6
1975-03-04T00:00+00:00,5901,17.8,1.4,9.6,1184.0,-1,4.5,979.6
1975-03-05T00:00+00:00,5901,15.0,2.1,8.6,779.0,-1,2.6,985.8
1975-03-06T00:00+00:00,5901,13.3,5.9,9.6,817.0,3.6,2.1,993.1
1975-03-07T00:00+00:00,5901,15.1,4.9,10.0,984.0,-1,2.6,990.6
1975-03-08T00:00+00:00,5901,14.0,4.8,9.4,776.0,-1,2.6,987.5
1975-03-09T00:00+00:00,5901,16.6,7.0,11.8,634.0,-1,2.6,978.0
1975-03-10T00:00+00:00,5901,15.2,5.9,10.6,1017.0,0.0,1.5,978.0
1975-03-11T00:00+00:00,5901,15.8,7.6,11.7,1150.0,0.0,2.6,987.5
1975-03-12T00:00+00:00,5901,15.0,5.7,10.4,702.0,3.4,3.2,985.9
1975-03-13T00:00+00:00,5901,12.5,5.8,9.2,424.0,0.0,3.8,986.7
1975-03-14T00:00+00:00,5901,10.8,5.3,8.1,132.0,11.2,4.5,985.1
1975-03-15T00:00+00:00,5901,10.7,1.7,6.2,924.0,0.0,2.1,988.0
1975-03-16T00:00+00:00,5901,10.7,3.8,7.3,720.0,0.0,3.2,987.1
1975-03-17T00:00+00:00,5901,7.8,2.8,5.3,307.0,3.9,3.8,986.0
1975-03-18T00:00+00:00,5901,5.1,1.5,3.3,271.0,0.6,3.2,985.4
1975-03-19T00:00+00:00,5901,10.2,5.1,7.7,253.0,2.6,3.2,984.6
1975-03-20T00:00+00:00,5901,11.0,7.3,9.2,868.0,1.2,3.2,987.6
1975-03-21T00:00+00:00,5901,7.7,0.8,4.3,1556.0,-1,6.7,997.7
1975-03-22T00:00+00:00,5901,6.0,-1.6,2.2,1565.0,0.1,3.2,994.5
1975-03-23T00:00+00:00,5901,3.6,-0.6,1.5,557.0,0.2,2.6,984.5
1975-03-24T00:00+00:00,5901,6.9,0.4,3.7,886.0,1.4,1.5,980.2
1975-03-25T00:00+00:00,5901,5.9,0.0,3.0,840.0,4.9,5.2,981.3
1975-03-26T00:00+00:00,5901,8.6,1.1,4.9,928.0,0.3,6.7,980.7
1975-03-27T00:00+00:00,5901,9.1,2.5,5.8,795.0,0.0,1.5,978.3
1975-03-28T00:00+00:00,5901,15.1,2.4,8.8,1110.0,6.9,1.5,971.1
1975-03-29T00:00+00:00,5901,7.0,1.7,4.4,734.0,2.5,3.8,982.4
1975-03-30T00:00+00:00,5901,5.2,1.0,3.1,201.0,5.2,2.6,982.7
1975-03-31T00:00+00:00,5901,7.2,2.4,4.8,351.0,0.0,4.5,980.0
1975-04-01T00:00+00:00,5901,6.9,2.5,4.7,715.0,-1,2.6,989.9
1975-04-02T00:00+00:00,5901,9.2,-1.0,4.1,981.0,-1,1.5,985.8
1975-04-03T00:00+00:00,5901,12.0,0.6,6.3,1486.0,-1,3.2,980.7
1975-04-04T00:00+00:00,5901,15.7,1.8,8.8,1440.0,-1,5.2,984.3
1975-04-05T00:00+00:00,5901,19.1,9.1,14.1,1414.0,-1,5.9,985.9
1975-04-06T00:00+00:00,5901,20.9,8.0,14.5,990.0,0.0,7.5,982.8
1975-04-07T00:00+00:00,5901,17.9,6.0,12.0,647.0,0.4,3.8,987.2
1975-04-08T00:00+00:00,5901,14.5,5.0,9.8,1928.0,-1,4.5,985.5
1975-04-09T00:00+00:00,5901,11.9,4.3,8.1,794.0,0.1,2.1,987.5
1975-04-10T00:00+00:00,5901,7.9,3.6,5.8,299.0,26.0,6.7,981.0
1975-04-11T00:00+00:00,5901,9.5,2.7,6.1,1269.0,1.1,8.4,990.2
1975-04-12T00:00+00:00,5901,8.7,2.5,5.6,1013.0,0.9,4.5,992.5
1975-04-13T00:00+00:00,5901,11.3,5.9,8.6,773.0,8.8,7.5,990.0
1975-04-14T00:00+00:00,5901,11.8,4.5,8.2,571.0,4.2,1.0,990.3
1975-04-15T00:00+00:00,5901,15.7,7.0,11.4,539.0,1.9,2.6,981.3
1975-04-16T00:00+00:00,5901,14.7,9.1,11.9,1034.0,1.4,5.9,983.1
1975-04-17T00:00+00:00,5901,12.4,8.6,10.5,1095.0,0.0,4.5,994.6
1975-04-18T00:00+00:00,5901,11.2,6.4,8.8,961.0,-1,2.6,997.1
1975-04-19T00:00+00:00,5901,13.8,3.7,8.8,2078.0,-1,4.5,998.0
1975-04-20T00:00+00:00,5901,18.2,3.3,10.8,2217.0,0.0,5.2,995.4
1975-04-21T00:00+00:00,5901,14.5,11.4,13.0,722.0,0.0,2.6,997.5
1975-04-22T00:00+00:00,5901,17.2,5.0,11.1,1985.0,-1,1.5,997.0
1975-04-23T00:00+00:00,5901,15.9,8.6,12.3,1086.0,-1,4.5,996.1
1975-04-24T00:00+00:00,5901,18.3,10.1,14.2,1445.0,0.0,4.5,995.3
1975-04-25T00:00+00:00,5901,16.4,8.8,12.6,1201.0,0.5,6.7,992.9
1975-04-26T00:00+00:00,5901,11.0,4.6,7.8,1255.0,0.8,5.2,995.1
1975-04-27T00:00+00:00,5901,15.4,5.7,10.6,1951.0,-1,3.8,996.8
1975-04-28T00:00+00:00,5901,18.5,4.2,11.4,2305.0,-1,2.1,994.2
1975-04-29T00:00+00:00,5901,21.0,6.4,13.7,2172.0,-1,3.2,990.9
1975-04-30T00:00+00:00,5901,23.3,6.6,15.0,2277.0,0.0,2.6,990.7
1975-05-01T00:00+00:00,5901,18.9,10.1,14.5,1409.0,-1,7.5,1002.7
1975-05-02T00:00+00:00,5901,20.0,8.6,14.3,2324.0,-1,5.2,1000.2
1975-05-03T00:00+00:00,5901,20.7,7.6,14.2,1819.0,3.4,4.5,989.7
1975-05-04T00:00+00:00,5901,16.0,8.6,12.3,1123.0,0.0,4.5,994.3
1975-05-05T00:00+00:00,5901,18.9,9.3,14.1,1558.0,-1,3.2,994.9
1975-05-06T00:00+00:00,5901,21.5,9.6,15.6,1531.0,-1,2.6,994.2
1975-05-07T00:00+00:00,5901,24.5,11.9,18.2,2188.0,-1,3.8,989.1
1975-05-08T00:00+00:00,5901,21.3,14.5,17.9,546.0,22.9,1.5,983.4
1975-05-09T00:00+00:00,5901,17.0,12.3,14.7,1196.0,0.3,4.5,986.2
1975-05-10T00:00+00:00,5901,21.2,7.0,14.1,2142.0,-1,1.0,990.9
1975-05-11T00:00+00:00,5901,22.0,9.4,15.7,2374.0,-1,5.9,986.4
1975-05-12T00:00+00:00,5901,21.2,11.3,16.3,1464.0,0.2,4.5,984.5
1975-05-13T00:00+00:00,5901,18.3,9.7,14.0,2297.0,-1,4.5,988.2
1975-05-14T00:00+00:00,5901,24.0,10.8,17.4,2069.0,3.8,5.2,984.4
1975-05-15T00:00+00:00,5901,23.5,13.8,18.7,2000.0,-1,2.1,986.3
1975-05-16T00:00+00:00,5901,24.1,13.8,19.0,2357.0,-1,2.6,987.6
1975-05-17T00:00+00:00,5901,26.1,15.5,20.8,2554.0,-1,2.1,991.2
1975-05-18T00:00+00:00,5901,26.7,13.2,20.0,2326.0,-1,2.1,995.7
1975-05-19T00:00+00:00,5901,27.5,14.7,21.1,2469.0,-1,1.0,996.7
1975-05-20T00:00+00:00,5901,23.6,15.4,19.5,2203.0,-1,3.8,995.2
1975-05-21T00:00+00:00,5901,24.1,11.3,17.7,2546.0,-1,1.5,992.6
1975-05-22T00:00+00:00,5901,21.0,12.8,16.9,1451.0,11.1,1.5,988.8
1975-05-23T00:00+00:00,5901,18.6,7.7,13.2,384.0,1.0,3.2,989.9
1975-05-24T00:00+00:00,5901,19.1,9.5,14.3,2006.0,10.0,3.2,988.7
1975-05-25T00:00+00:00,5901,17.8,10.6,14.2,338.0,0.4,3.2,989.7
1975-05-26T00:00+00:00,5901,16.6,11.5,14.1,824.0,0.0,2.6,991.7
1975-05-27T00:00+00:00,5901,19.6,11.8,15.7,1374.0,-1,3.8,993.3
1975-05-28T00:00+00:00,5901,21.7,14.0,17.9,2208.0,-1,3.8,993.2
1975-05-29T00:00+00:00,5901,25.7,10.5,18.1,2506.0,0.0,2.6,985.0
1975-05-30T00:00+00:00,5901,23.0,15.9,19.5,738.0,0.6,4.5,981.1
1975-05-31T00:00+00:00,5901,19.0,12.6,15.8,1355.0,15.9,3.8,986.5
1975-06-01T00:00+00:00,5901,12.6,8.5,10.6,274.0,5.8,3.8,988.3
1975-06-02T00:00+00:00,5901,13.3,7.2,10.3,1212.0,0.1,3.2,987.0
1975-06-03T00:00+00:00,5901,18.3,6.5,12.4,1833.0,-1,3.2,987.9
1975-06-04T00:00+00:00,5901,18.0,10.2,14.1,2426.0,-1,4.5,993.1
1975-06-05T00:00+00:00,5901,16.8,9.0,12.9,2135.0,0.4,5.2,999.2
1975-06-06T00:00+00:00,5901,17.1,8.0,12.6,2139.0,-1,4.5,1001.0
1975-06-07T00:00+00:00,5901,19.1,12.8,16.0,817.0,0.2,5.9,996.8
1975-06-08T00:00+00:00,5901,17.6,10.4,14.0,322.0,11.8,7.5,990.3
1975-06-09T00:00+00:00,5901,17.0,10.6,13.8,1070.0,2.1,3.2,986.3
1975-06-10T00:00+00:00,5901,20.2,12.9,16.6,1140.0,0.4,1.5,988.1
1975-06-11T00:00+00:00,5901,24.1,11.4,17.8,2473.0,-1,1.5,992.9
1975-06-12T00:00+00:00,5901,25.1,13.0,19.1,2408.0,-1,2.1,994.1
1975-06-13T00:00+00:00,5901,27.0,14.9,21.0,2386.0,0.3,2.6,989.9
1975-06-14T00:00+00:00,5901,25.5,17.5,21.5,1558.0,0.0,2.1,988.0
1975-06-15T00:00+00:00,5901,29.8,15.6,22.7,2394.0,0.0,3.2,983.3
1975-06-16T00:00+00:00,5901,26.8,17.6,22.2,1450.0,10.0,4.5,981.4
1975-06-17T00:00+00:00,5901,21.2,13.4,17.3,1078.0,0.9,3.8,987.6
1975-06-18T00:00+00:00,5901,18.0,12.2,15.1,1624.0,0.3,7.5,992.2
1975-06-19T00:00+00:00,5901,21.9,10.9,16.4,2650.0,-1,5.9,995.9
1975-06-20T00:00+00:00,5901,20.2,14.3,17.3,491.0,8.1,4.5,994.6
1975-06-21T00:00+00:00,5901,24.3,14.0,19.2,1779.0,-1,2.6,992.4
1975-06-22T00:00+00:00,5901,28.3,15.5,21.9,2552.0,-1,2.1,993.0
1975-06-23T00:00+00:00,5901,29.4,17.8,23.6,2128.0,0.1,1.5,994.1
1975-06-24T00:00+00:00,5901,28.2,17.5,22.9,2589.0,7.9,3.2,989.9
1975-06-25T00:00+00:00,5901,24.5,17.8,21.2,1043.0,13.2,3.8,991.0
1975-06-26T00:00+00:00,5901,25.4,14.7,20.1,2893.0,-1,2.1,993.2
1975-06-27T00:00+00:00,5901,28.6,13.8,21.2,2595.0,-1,2.6,991.5
1975-06-28T00:00+00:00,5901,25.4,15.0,20.2,677.0,14.7,3.2,991.4
1975-06-29T00:00+00:00,5901,20.2,12.9,16.6,2198.0,9.8,3.8,994.3
1975-06-30T00:00+00:00,5901,19.0,12.1,15.6,538.0,68.0,3.8,989.3
1975-07-01T00:00+00:00,5901,12.3,11.0,11.7,391.0,46.6,9.2,988.5
1975-07-02T00:00+00:00,5901,20.7,11.8,16.3,1182.0,1.4,6.7,988.5
1975-07-03T00:00+00:00,5901,25.5,16.1,20.8,2667.0,-1,3.8,991.1
1975-07-04T00:00+00:00,5901,27.0,14.7,20.9,2647.0,0.5,1.5,986.3
1975-07-05T00:00+00:00,5901,24.0,16.4,20.2,1055.0,16.4,2.1,987.0
1975-07-06T00:00+00:00,5901,25.2,17.4,21.3,1645.0,-1,2.6,990.5
1975-07-07T00:00+00:00,5901,26.0,15.4,20.7,2795.0,-1,2.1,994.2
1975-07-08T00:00+00:00,5901,27.8,14.0,20.9,2757.0,-1,2.1,993.9
1975-07-09T00:00+00:00,5901,26.1,16.2,21.2,1315.0,-1,4.5,993.4
1975-07-10T00:00+00:00,5901,27.0,17.9,22.5,1206.0,13.0,2.6,992.5
1975-07-11T00:00+00:00,5901,27.3,16.5,21.9,2484.0,-1,2.6,991.5
1975-07-12T00:00+00:00,5901,24.2,17.7,21.0,1036.0,2.5,7.5,990.6
1975-07-13T00:00+00:00,5901,26.7,18.4,22.6,2227.0,-1,3.8,995.9
1975-07-14T00:00+00:00,5901,29.3,16.2,22.8,2535.0,-1,2.1,995.2
1975-07-15T00:00+00:00,5901,29.4,17.1,23.3,2163.0,1.7,3.8,993.4
1975-07-16T00:00+00:00,5901,24.3,19.1,21.7,1170.0,0.4,3.8,991.5
1975-07-17T00:00+00:00,5901,27.5,16.0,21.8,2355.0,-1,2.1,989.7
1975-07-18T00:00+00:00,5901,27.8,16.9,22.4,1840.0,10.2,2.1,987.6
1975-07-19T00:00+00:00,5901,25.1,16.2,20.7,1243.0,1.5,7.5,988.1
1975-07-20T00:00+00:00,5901,22.7,16.1,19.4,1818.0,0.2,6.7,990.2
1975-07-21T00:00+00:00,5901,23.0,16.6,19.8,2242.0,0.8,5.9,988.3
1975-07-22T00:00+00:00,5901,24.9,16.8,20.9,2117.0,-1,3.8,990.1
1975-07-23T00:00+00:00,5901,27.2,14.8,21.0,2150.0,-1,1.5,989.1
1975-07-24T00:00+00:00,5901,29.6,16.0,22.8,2163.0,19.7,4.5,986.9
1975-07-25T00:00+00:00,5901,19.4,15.0,17.2,927.0,0.0,5.2,989.8
1975-07-26T00:00+00:00,5901,19.4,12.7,16.1,1600.0,6.1,4.5,997.9
1975-07-27T00:00+00:00,5901,21.8,12.6,17.2,1943.0,-1,2.6,997.0
1975-07-28T00:00+00:00,5901,23.5,14.9,19.2,1250.0,0.0,5.2,994.6
1975-07-29T00:00+00:00,5901,26.7,15.6,21.2,2269.0,0.0,2.6,994.5
1975-07-30T00:00+00:00,5901,28.2,16.4,22.3,2468.0,-1,3.2,993.5
1975-07-31T00:00+00:00,5901,27.4,16.5,22.0,2206.0,-1,4.5,995.2
1975-08-01T00:00+00:00,5901,26.6,16.5,21.6,1592.0,0.2,5.2,995.7
1975-08-02T00:00+00:00,5901,23.3,15.8,19.6,1032.0,1.0,2.1,998.0
1975-08-03T00:00+00:00,5901,25.5,13.2,19.4,2054.0,-1,3.2,999.4
1975-08-04T00:00+00:00,5901,24.8,16.5,20.7,1482.0,3.6,3.2,997.1
1975-08-05T00:00+00:00,5901,24.0,17.1,20.6,1335.0,0.0,3.8,995.6
1975-08-06T00:00+00:00,5901,27.1,15.0,21.1,2073.0,0.0,2.6,997.7
1975-08-07T00:00+00:00,5901,26.9,17.7,22.3,1807.0,6.2,2.6,998.3
1975-08-08T00:00+00:00,5901,27.1,16.3,21.7,1942.0,0.3,1.0,996.2
1975-08-09T00:00+00:00,5901,27.8,14.6,21.2,2136.0,3.0,0.2,993.8
1975-08-10T00:00+00:00,5901,29.0,15.6,22.3,2286.0,-1,1.5,993.9
1975-08-11T00:00+00:00,5901,29.0,16.0,22.5,2096.0,-1,2.1,992.6
1975-08-12T00:00+00:00,5901,27.3,16.8,22.1,1359.0,0.0,2.6,988.1
1975-08-13T00:00+00:00,5901,22.0,16.7,19.4,1367.0,-1,4.5,990.3
1975-08-14T00:00+00:00,5901,22.5,10.2,16.4,2192.0,-1,1.5,994.5
1975-08-15T00:00+00:00,5901,25.5,11.8,18.7,1718.0,0.1,2.1,990.5
1975-08-16T00:00+00:00,5901,23.4,18.7,21.1,649.0,0.1,4.5,989.2
1975-08-17T00:00+00:00,5901,28.2,16.3,22.3,2252.0,17.3,1.5,988.2
1975-08-18T00:00+00:00,5901,23.8,16.3,20.1,952.0,0.4,3.2,989.0
1975-08-19T00:00+00:00,5901,21.7,14.9,18.3,1438.0,-1,5.9,995.9
1975-08-20T00:00+00:00,5901,25.0,14.5,19.8,2140.0,0.0,3.2,997.0
1975-08-21T00:00+00:00,5901,25.3,13.9,19.6,1758.0,-1,2.1,993.3
1975-08-22T00:00+00:00,5901,25.1,15.7,20.4,2097.0,-1,5.9,987.4
1975-08-23T00:00+00:00,5901,25.0,18.3,21.7,1736.0,-1,3.2,987.3
1975-08-24T00:00+00:00,5901,23.6,17.3,20.5,1362.0,12.2,2.1,988.5
1975-08-25T00:00+00:00,5901,18.0,13.4,15.7,410.0,4.1,9.2,986.6
1975-08-26T00:00+00:00,5901,15.4,13.0,14.2,263.0,0.2,6.7,994.2
1975-08-27T00:00+00:00,5901,22.4,15.2,18.8,1671.0,-1,5.9,998.7
1975-08-28T00:00+00:00,5901,23.2,13.4,18.3,1981.0,3.5,3.2,996.3
1975-08-29T00:00+00:00,5901,22.0,16.0,19.0,637.0,0.0,3.2,991.4
1975-08-30T00:00+00:00,5901,22.4,16.9,19.7,840.0,-1,1.5,988.3
1975-08-31T00:00+00:00,5901,25.0,16.1,20.6,1507.0,-1,1.5,991.4
1975-09-01T00:00+00:00,5901,26.2,14.7,20.5,1822.0,-1,1.0,994.3
1975-09-02T00:00+00:00,5901,24.5,16.4,20.5,1342.0,-1,4.5,993.0
1975-09-03T00:00+00:00,5901,25.9,15.5,20.7,1701.0,-1,4.5,988.0
1975-09-04T00:00+00:00,5901,25.2,15.5,20.4,1369.0,-1,2.6,988.5
1975-09-05T00:00+00:00,5901,20.7,15.6,18.2,743.0,3.7,3.2,989.0
1975-09-06T00:00+00:00,5901,22.4,15.3,18.9,1486.0,-1,3.2,991.6
1975-09-07T00:00+00:00,5901,18.2,13.0,15.6,537.0,0.1,0.6,991.0
1975-09-08T00:00+00:00,5901,20.0,14.3,17.2,1441.0,-1,3.8,999.9
1975-09-09T00:00+00:00,5901,19.6,8.5,14.1,1592.0,-1,2.6,997.8
1975-09-10T00:00+00:00,5901,22.6,9.5,16.1,1569.0,-1,1.5,994.3
1975-09-11T00:00+00:00,5901,22.9,12.4,17.7,1668.0,4.5,4.5,989.7
1975-09-12T00:00+00:00,5901,20.2,13.6,16.9,728.0,1.5,3.8,986.7
1975-09-13T00:00+00:00,5901,18.2,11.7,15.0,1217.0,-1,3.8,991.1
1975-09-14T00:00+00:00,5901,20.2,8.3,14.3,1689.0,-1,3.8,985.9
1975-09-15T00:00+00:00,5901,24.9,12.0,18.5,1606.0,-1,1.5,989.2
1975-09-16T00:00+00:00,5901,25.9,15.6,20.8,1351.0,-1,1.0,997.8
1975-09-17T00:00+00:00,5901,27.7,15.9,21.8,1487.0,-1,2.1,1004.0
1975-09-18T00:00+00:00,5901,26.7,18.6,22.7,1545.0,-1,3.8,1002.3
1975-09-19T00:00+00:00,5901,24.8,16.5,20.7,1538.0,-1,3.8,1000.8
1975-09-20T00:00+00:00,5901,24.4,13.0,18.7,1463.0,-1,1.0,999.7
1975-09-21T00:00+00:00,5901,23.5,12.9,18.2,1307.0,0.0,1.0,1000.7
1975-09-22T00:00+00:00,5901,22.2,17.4,19.8,731.0,-1,2.6,1005.1
1975-09-23T00:00+00:00,5901,24.0,11.4,17.7,1237.0,-1,1.5,1001.1
1975-09-24T00:00+00:00,5901,24.5,12.0,18.3,1172.0,-1,2.1,996.8
1975-09-25T00:00+00:00,5901,20.6,12.0,16.3,1024.0,0.0,2.6,990.3
1975-09-26T00:00+00:00,5901,24.6,12.5,18.6,1075.0,3.1,3.8,982.7
1975-09-27T00:00+00:00,5901,23.0,10.3,16.7,1436.0,-1,3.2,994.6
1975-09-28T00:00+00:00,5901,23.6,14.7,19.2,1180.0,-1,1.0,998.3
1975-09-29T00:00+00:00,5901,24.0,15.0,19.5,1170.0,-1,1.0,998.7
1975-09-30T00:00+00:00,5901,23.3,15.0,19.2,793.0,-1,4.5,994.9
1975-10-01T00:00+00:00,5901,22.1,17.0,19.6,704.0,-1,2.1,993.9
1975-10-02T00:00+00:00,5901,22.1,15.9,19.0,753.0,-1,4.5,998.6
1975-10-03T00:00+00:00,5901,23.3,12.2,17.8,1326.0,1.9,2.6,996.5
1975-10-04T00:00+00:00,5901,18.2,12.5,15.4,953.0,-1,5.9,1000.1
1975-10-05T00:00+00:00,5901,15.5,10.0,12.8,888.0,0.0,6.7,1001.8
1975-10-06T00:00+00:00,5901,15.7,11.4,13.6,512.0,0.0,5.2,1002.8
1975-10-07T00:00+00:00,5901,14.5,11.2,12.9,334.0,2.3,7.5,996.8
1975-10-08T00:00+00:00,5901,13.7,9.0,11.4,1232.0,0.0,7.5,997.1
1975-10-09T00:00+00:00,5901,13.0,8.0,10.5,628.0,3.6,5.9,993.2
1975-10-10T00:00+00:00,5901,10.3,6.1,8.2,544.0,1.1,3.2,992.3
1975-10-11T00:00+00:00,5901,9.1,2.0,5.6,814.0,0.0,3.2,997.2
1975-10-12T00:00+00:00,5901,9.9,1.3,5.6,906.0,2.2,3.2,1000.2
1975-10-13T00:00+00:00,5901,9.1,6.3,7.7,74.0,8.9,4.5,988.8
1975-10-14T00:00+00:00,5901,9.9,6.0,8.0,368.0,3.0,6.7,988.1
1975-10-15T00:00+00:00,5901,13.5,3.9,8.7,595.0,0.1,3.2,990.9
1975-10-16T00:00+00:00,5901,14.0,5.7,9.9,490.0,2.2,4.5,990.2
1975-10-17T00:00+00:00,5901,12.4,8.9,10.7,153.0,20.9,3.2,982.3
